HgIrO3,1.3605572002002517,150.0,1.9,135.0,2.2
InHfO3,0.34378762498839704,155.0,1.78,155.0,1.3
RuPtO3,1.9083786944840135,130.0,2.2,135.0,2.2
CaSrO3,1.3918577288270775,180.0,1.0,200.0,0.95
GeAsO3,0.7422038923428943,125.0,2.01,115.0,2.18
TlSiO3,0.7934936759838237,190.0,1.8,110.0,1.9
BiAlO3,0.2668401416206514,160.0,1.9,125.0,1.61
AlBiO3,1.4704186875192569,125.0,1.61,160.0,1.9
AgBO3,1.7660118651238286,160.0,1.93,85.0,2.04
SbInO3,0.5479345541534151,145.0,2.05,155.0,1.78
PdYO3,1.5310583572854704,140.0,2.2,180.0,1.22
BaCuO3,0.8213856376686387,215.0,0.89,135.0,1.9
GaGaO3,0.9581216254947471,130.0,1.81,130.0,1.81
ScWO3,0.927125868672664,160.0,1.36,135.0,1.7
TlCrO3,0.41423387145324,190.0,1.8,140.0,1.66
NbInO3,0.8234547989833046,145.0,1.6,155.0,1.78
SnPdO3,1.1030335298235805,145.0,1.96,140.0,2.2
NiCuO3,1.469364642332647,135.0,1.91,135.0,1.9
BFeO3,2.2412748442392973,85.0,2.04,140.0,1.83
TaLaO3,1.2664605881117694,145.0,1.5,195.0,1.1
ZnGeO3,0.47742165946775683,135.0,1.65,125.0,2.01
CsPbO3,0.898651080913735,260.0,0.79,180.0,1.8
TeWO3,0.852922495433954,140.0,2.1,135.0,1.7
BeGaO3,1.0485955969603182,105.0,1.57,130.0,1.81
ZnTeO3,0.8905922192503872,135.0,1.65,140.0,2.1
SnHgO3,1.5098528738755355,145.0,1.96,150.0,1.9
KRuO3,0.6278424933991659,220.0,0.82,130.0,2.2
PtSrO3,2.465286052559243,135.0,2.2,200.0,0.95
NbNiO3,1.1498645079521466,145.0,1.6,135.0,1.91
CoSiO3,0.8387158273736205,135.0,1.88,110.0,1.9
BMoO3,1.591907349874603,85.0,2.04,145.0,2.16
SrRuO3,0.49491628536717014,200.0,0.95,130.0,2.2
MnCaO3,1.6073976185932246,140.0,1.55,180.0,1.0
LiReO3,0.20257350937805113,145.0,0.98,135.0,1.9
AuSiO3,1.265304608280554,135.0,2.4,110.0,1.9
PdZnO3,1.7527728135995062,140.0,2.2,135.0,1.65
VAuO3,1.9334251621349494,135.0,1.63,135.0,2.4
ZnFeO3,0.8271521784809138,135.0,1.65,140.0,1.83
HfTlO3,1.4338187120063481,155.0,1.3,190.0,1.8
VYO3,1.5831175270125328,135.0,1.63,180.0,1.22
HgBiO3,1.1595180074303202,150.0,1.9,160.0,1.9
CoBaO3,2.317643112525192,135.0,1.88,215.0,0.89
BeNbO3,1.193054518517144,105.0,1.57,145.0,1.6
ZrTlO3,1.330554616441514,155.0,1.33,190.0,1.8
CrBeO3,1.042005610095135,140.0,1.66,105.0,1.57
CdNbO3,0.1594481655557914,155.0,1.69,145.0,1.6
CuRbO3,2.916877578481106,135.0,1.9,235.0,0.82
CsFeO3,0.9129024921916156,260.0,0.79,140.0,1.83
NiInO3,1.1452087127607662,135.0,1.91,155.0,1.78
MoCuO3,1.5597755523699852,145.0,2.16,135.0,1.9
PtAlO3,1.3792004414599226,135.0,2.2,125.0,1.61
WHfO3,0.9958536136597687,135.0,1.7,155.0,1.3
OsSiO3,1.7222773612223095,130.0,2.2,110.0,1.9
InPbO3,1.0846059934851042,155.0,1.78,180.0,1.8
AgSrO3,2.051144690601665,160.0,1.93,200.0,0.95
AgTlO3,1.8135528204629368,160.0,1.93,190.0,1.8
GaTaO3,-0.03372649775327261,130.0,1.81,145.0,1.5
RuRhO3,1.660511589145802,130.0,2.2,135.0,2.28
MgAlO3,0.5464563242233261,150.0,1.31,125.0,1.61
MoAlO3,0.8065180633516349,145.0,2.16,125.0,1.61
GaPtO3,1.2942539602190188,130.0,1.81,135.0,2.2
AuSnO3,1.1875415487778533,135.0,2.4,145.0,1.96
TeGeO3,1.0176824660571149,140.0,2.1,125.0,2.01
RhCaO3,2.177049244331804,135.0,2.28,180.0,1.0
NbOsO3,1.6525237081828024,145.0,1.6,130.0,2.2
TiPbO3,1.3715260382771781,140.0,1.54,180.0,1.8
ScGaO3,0.4268365017564079,160.0,1.36,130.0,1.81
HgPbO3,1.1970968339870076,150.0,1.9,180.0,1.8
RuAuO3,2.3534879650431386,130.0,2.2,135.0,2.4
TiBeO3,0.8161687697566322,140.0,1.54,105.0,1.57
InZrO3,0.3379519783966984,155.0,1.78,155.0,1.33
CuIrO3,1.3467100010869175,135.0,1.9,135.0,2.2
NaCrO3,0.060379343404729016,180.0,0.93,140.0,1.66
CuTiO3,0.7480621878148852,135.0,1.9,140.0,1.54
ZnTiO3,0.25522518325350774,135.0,1.65,140.0,1.54
PtTlO3,1.699049169321981,135.0,2.2,190.0,1.8
PtWO3,0.9695594867051482,135.0,2.2,135.0,1.7
CdLaO3,0.8208267126394787,155.0,1.69,195.0,1.1
BeBeO3,2.0830525017244783,105.0,1.57,105.0,1.57
IrAsO3,1.504788374854782,135.0,2.2,115.0,2.18
MnHgO3,1.7011139375613886,140.0,1.55,150.0,1.9
NiSiO3,0.9261144042034075,135.0,1.91,110.0,1.9
LiSbO3,0.4430528064561884,145.0,0.98,145.0,2.05
NbBeO3,0.7712598665537242,145.0,1.6,105.0,1.57
KTiO3,0.3262201989730684,220.0,0.82,140.0,1.54
ReZrO3,0.9933589384842136,135.0,1.9,155.0,1.33
IrAgO3,2.223198770340234,135.0,2.2,160.0,1.93
WSbO3,1.7189265118006845,135.0,1.7,145.0,2.05
CuZnO3,1.7216479684082615,135.0,1.9,135.0,1.65
VNiO3,0.8089373718639365,135.0,1.63,135.0,1.91
AgSiO3,0.9714535343125306,160.0,1.93,110.0,1.9
HgScO3,1.1100831045000874,150.0,1.9,160.0,1.36
BTeO3,2.216207225853034,85.0,2.04,140.0,2.1
RuZrO3,1.0833408694933895,130.0,2.2,155.0,1.33
HfTeO3,1.5287234712207394,155.0,1.3,140.0,2.1
GaSiO3,0.634112320615214,130.0,1.81,110.0,1.9
PdScO3,1.3571359402084497,140.0,2.2,160.0,1.36
ScSbO3,1.2713861727487548,160.0,1.36,145.0,2.05
AlPbO3,1.5325276041678648,125.0,1.61,180.0,1.8
CdTiO3,0.24540985531386922,155.0,1.69,140.0,1.54
OsCsO3,3.7780122428084355,130.0,2.2,260.0,0.79
ReCsO3,3.256867228205368,135.0,1.9,260.0,0.79
BeTeO3,1.9630891547515177,105.0,1.57,140.0,2.1
HfNiO3,1.2609423795858477,155.0,1.3,135.0,1.91
InFeO3,0.5692042894580333,155.0,1.78,140.0,1.83
ZrNbO3,0.6302694632757195,155.0,1.33,145.0,1.6
OsTiO3,1.1446192541086446,130.0,2.2,140.0,1.54
MoMnO3,0.8508688587125889,145.0,2.16,140.0,1.55
GaCrO3,0.3205345006490944,130.0,1.81,140.0,1.66
NiFeO3,1.2183382996704069,135.0,1.91,140.0,1.83
WPbO3,1.5143294813589847,135.0,1.7,180.0,1.8
YBaO3,1.2069904324099574,180.0,1.22,215.0,0.89
VMoO3,0.6534896377952052,135.0,1.63,145.0,2.16
NaGaO3,0.729439537585393,180.0,0.93,130.0,1.81
OsPtO3,2.187891200234417,130.0,2.2,135.0,2.2
CrLiO3,1.1179684300548096,140.0,1.66,145.0,0.98
VSrO3,2.409865183885549,135.0,1.63,200.0,0.95
BeLiO3,2.539888437347347,105.0,1.57,145.0,0.98
AlIrO3,1.5428510802089597,125.0,1.61,135.0,2.2
BaYO3,0.32913719715038353,215.0,0.89,180.0,1.22
TeAlO3,0.8598356506804933,140.0,2.1,125.0,1.61
FeNiO3,1.2506779845692002,140.0,1.83,135.0,1.91
TiMnO3,0.579570980951172,140.0,1.54,140.0,1.55
MnAgO3,1.351427364291758,140.0,1.55,160.0,1.93
ScNaO3,1.9882216950773774,160.0,1.36,180.0,0.93
SiLiO3,1.6789660437938287,110.0,1.9,145.0,0.98
OsAgO3,2.1821580371929175,130.0,2.2,160.0,1.93
BeTiO3,0.607232931704037,105.0,1.57,140.0,1.54
ScKO3,2.59235713472694,160.0,1.36,220.0,0.82
BAlO3,2.326781590158583,85.0,2.04,125.0,1.61
SiIrO3,1.8092794317128125,110.0,1.9,135.0,2.2
CdAlO3,0.6193158660482425,155.0,1.69,125.0,1.61
MoRhO3,1.3261799300406245,145.0,2.16,135.0,2.28
ZnLaO3,1.4563464601610847,135.0,1.65,195.0,1.1
MoMgO3,1.2097477379702013,145.0,2.16,150.0,1.31
HgMoO3,0.5047078887448286,150.0,1.9,145.0,2.16
ZnSbO3,0.8122853109875621,135.0,1.65,145.0,2.05
HfPdO3,1.9756256415197058,155.0,1.3,140.0,2.2
TiRuO3,1.6326789346544885,140.0,1.54,130.0,2.2
WScO3,0.9735591566923716,135.0,1.7,160.0,1.36
NiTlO3,1.5771368666578973,135.0,1.91,190.0,1.8
NiPtO3,1.5717144732225166,135.0,1.91,135.0,2.2
KRbO3,2.0103668942130186,220.0,0.82,235.0,0.82
ScGeO3,0.8069872684717296,160.0,1.36,125.0,2.01
AlCsO3,2.1822178236656056,125.0,1.61,260.0,0.79
BiPtO3,1.121378932381851,160.0,1.9,135.0,2.2
LaCaO3,0.6864384106747856,195.0,1.1,180.0,1.0
AgZnO3,1.6332939960458013,160.0,1.93,135.0,1.65
RhPdO3,1.7792961865185561,135.0,2.28,140.0,2.2
BNaO3,3.8135008456868973,85.0,2.04,180.0,0.93
NbRuO3,1.539643763336818,145.0,1.6,130.0,2.2
BaVO3,-0.292516426196444,215.0,0.89,135.0,1.63
SrLaO3,0.6143001942143649,200.0,0.95,195.0,1.1
AlGeO3,1.1983393972317251,125.0,1.61,125.0,2.01
ReSbO3,1.729618199217711,135.0,1.9,145.0,2.05
TiFeO3,0.8534881440143366,140.0,1.54,140.0,1.83
OsMnO3,1.4869119403441118,130.0,2.2,140.0,1.55
AuRbO3,2.986801366411311,135.0,2.4,235.0,0.82
FeMnO3,0.6369356323794989,140.0,1.83,140.0,1.55
YWO3,0.778273538578864,180.0,1.22,135.0,1.7
HgCsO3,2.3134316197517273,150.0,1.9,260.0,0.79
LiOsO3,0.7746432693037747,145.0,0.98,130.0,2.2
PbMoO3,0.18897700731518655,180.0,1.8,145.0,2.16
GeScO3,0.977344976335953,125.0,2.01,160.0,1.36
GaLaO3,1.2496666050433105,130.0,1.81,195.0,1.1
ReMoO3,1.437682050242492,135.0,1.9,145.0,2.16
GeAuO3,1.5532411680203757,125.0,2.01,135.0,2.4
NbGaO3,0.574279748739562,145.0,1.6,130.0,1.81
OsSnO3,1.4058731134524685,130.0,2.2,145.0,1.96
ReRhO3,1.7004066221109304,135.0,1.9,135.0,2.28
WCaO3,1.3115104914156135,135.0,1.7,180.0,1.0
OsAuO3,2.3081555788115367,130.0,2.2,135.0,2.4
AgRhO3,1.4721957628635494,160.0,1.93,135.0,2.28
NbIrO3,1.4306586967567938,145.0,1.6,135.0,2.2
CaBeO3,0.9716679096580038,180.0,1.0,105.0,1.57
PtZrO3,1.236099177844261,135.0,2.2,155.0,1.33
SrTlO3,0.8870868241236678,200.0,0.95,190.0,1.8
RhBiO3,1.303919991674163,135.0,2.28,160.0,1.9
AgMoO3,0.40739565122289745,160.0,1.93,145.0,2.16
TaTeO3,1.3349564217816046,145.0,1.5,140.0,2.1
CdIrO3,1.1149869569758182,155.0,1.69,135.0,2.2
CuReO3,0.6753239502466158,135.0,1.9,135.0,1.9
CdPtO3,1.2485742216102431,155.0,1.69,135.0,2.2
ScTeO3,1.2075876876558609,160.0,1.36,140.0,2.1
InCsO3,2.024585420218986,155.0,1.78,260.0,0.79
YOsO3,1.0771180945626497,180.0,1.22,130.0,2.2
CaNiO3,0.7422559711173357,180.0,1.0,135.0,1.91
CrCdO3,1.0769178990794124,140.0,1.66,155.0,1.69
AlTlO3,2.275477847170695,125.0,1.61,190.0,1.8
TePtO3,1.5321684128052397,140.0,2.1,135.0,2.2
AuZnO3,1.8537127725115703,135.0,2.4,135.0,1.65
WSrO3,1.4915464282594706,135.0,1.7,200.0,0.95
ZnInO3,1.2571538069445822,135.0,1.65,155.0,1.78
ReAsO3,1.4357820199321736,135.0,1.9,115.0,2.18
RuBO3,1.5870722207774335,130.0,2.2,85.0,2.04
LaOsO3,0.7969965683554137,195.0,1.1,130.0,2.2
TlSbO3,0.5660673110461459,190.0,1.8,145.0,2.05
MnBaO3,1.2265103673260753,140.0,1.55,215.0,0.89
RhWO3,0.7991925151829278,135.0,2.28,135.0,1.7
BeRbO3,2.26246171062118,105.0,1.57,235.0,0.82
TlRuO3,0.9627541305724726,190.0,1.8,130.0,2.2
InIrO3,1.0184086197817421,155.0,1.78,135.0,2.2
CuLaO3,1.6275571453742124,135.0,1.9,195.0,1.1
NaAgO3,1.6234376524307463,180.0,0.93,160.0,1.93
MnHfO3,0.17285776404176403,140.0,1.55,155.0,1.3
OsZrO3,1.113553501410682,130.0,2.2,155.0,1.33
GeNbO3,0.3559966869704695,125.0,2.01,145.0,1.6
AsScO3,1.2198694475594052,115.0,2.18,160.0,1.36
HfTaO3,0.6417019651957375,155.0,1.3,145.0,1.5
OsIrO3,2.359128398755537,130.0,2.2,135.0,2.2
WCdO3,1.3969645227660152,135.0,1.7,155.0,1.69
YRbO3,2.3082704633861604,180.0,1.22,235.0,0.82
NiLaO3,1.2356977593670124,135.0,1.91,195.0,1.1
BiAgO3,1.4276295813737825,160.0,1.9,160.0,1.93
LiNiO3,1.171786932408756,145.0,0.98,135.0,1.91
RhAsO3,1.3373039919008192,135.0,2.28,115.0,2.18
PdGaO3,1.2505262677348832,140.0,2.2,130.0,1.81
MgHgO3,1.7208438453821522,150.0,1.31,150.0,1.9
TlGaO3,0.8330882865401342,190.0,1.8,130.0,1.81
AuZrO3,0.984663764267858,135.0,2.4,155.0,1.33
AuWO3,0.6073231194449263,135.0,2.4,135.0,1.7
InBaO3,1.6013404433494416,155.0,1.78,215.0,0.89
CdCrO3,0.29479560128183663,155.0,1.69,140.0,1.66
BHfO3,1.8349236990224398,85.0,2.04,155.0,1.3
NaWO3,-0.2536915860821338,180.0,0.93,135.0,1.7
YSbO3,1.0860577371623243,180.0,1.22,145.0,2.05
FeYO3,2.0185307508007946,140.0,1.83,180.0,1.22
YGeO3,0.6336666507317517,180.0,1.22,125.0,2.01
BiRhO3,0.9135210905091874,160.0,1.9,135.0,2.28
SrPbO3,0.5391837773372131,200.0,0.95,180.0,1.8
OsVO3,1.0945000231015,130.0,2.2,135.0,1.63
LaAsO3,0.4473673564677213,195.0,1.1,115.0,2.18
AuReO3,0.8906958884410614,135.0,2.4,135.0,1.9
SiNaO3,1.9407238189790923,110.0,1.9,180.0,0.93
VAgO3,1.4795529222821984,135.0,1.63,160.0,1.93
TeReO3,1.1025349934910154,140.0,2.1,135.0,1.9
CsReO3,0.2753547438810841,260.0,0.79,135.0,1.9
RuLaO3,1.3354240321830104,130.0,2.2,195.0,1.1
BiSiO3,0.8578935199695976,160.0,1.9,110.0,1.9
VNbO3,0.4327434795593973,135.0,1.63,145.0,1.6
CuAgO3,1.8453977376385446,135.0,1.9,160.0,1.93
SiLaO3,1.517909331153986,110.0,1.9,195.0,1.1
CaLiO3,1.2377600634148294,180.0,1.0,145.0,0.98
CoSnO3,0.7500022721701882,135.0,1.88,145.0,1.96
TaTlO3,1.6377136904176368,145.0,1.5,190.0,1.8
TlOsO3,0.9076585961660648,190.0,1.8,130.0,2.2
VSiO3,0.5672397568660216,135.0,1.63,110.0,1.9
AgReO3,0.5553122689727857,160.0,1.93,135.0,1.9
GeFeO3,0.7319843590840961,125.0,2.01,140.0,1.83
NaCoO3,0.8134683796094322,180.0,0.93,135.0,1.88
MnPdO3,1.1015432074796436,140.0,1.55,140.0,2.2
MnAlO3,0.5187543476712364,140.0,1.55,125.0,1.61
SbSbO3,0.9472127102901297,145.0,2.05,145.0,2.05
CoHfO3,0.9089883221804484,135.0,1.88,155.0,1.3
WPdO3,1.6619144973094664,135.0,1.7,140.0,2.2
BiLiO3,1.2443182269176376,160.0,1.9,145.0,0.98
CsNaO3,1.813909815669741,260.0,0.79,180.0,0.93
TlPtO3,1.3303262032275485,190.0,1.8,135.0,2.2
ZnReO3,0.6310796651453898,135.0,1.65,135.0,1.9
NaCuO3,1.3184261178325969,180.0,0.93,135.0,1.9
PbAsO3,0.558669591255456,180.0,1.8,115.0,2.18
RuRuO3,1.6734045316626058,130.0,2.2,130.0,2.2
MoBiO3,1.1376096583075934,145.0,2.16,160.0,1.9
CuCaO3,2.000525168839798,135.0,1.9,180.0,1.0
BLaO3,2.640618156506103,85.0,2.04,195.0,1.1
PbBaO3,1.064016822401782,180.0,1.8,215.0,0.89
CoFeO3,0.9059202631475358,135.0,1.88,140.0,1.83
BaCoO3,0.45579123255044107,215.0,0.89,135.0,1.88
PtSiO3,1.4003226053528117,135.0,2.2,110.0,1.9
GaBeO3,1.34031348287618,130.0,1.81,105.0,1.57
AgAsO3,1.1169077160183547,160.0,1.93,115.0,2.18
KSrO3,1.306686969704785,220.0,0.82,200.0,0.95
KMnO3,0.3171014226535952,220.0,0.82,140.0,1.55
TlLaO3,0.9845558969550098,190.0,1.8,195.0,1.1
IrBO3,2.0789319779193454,135.0,2.2,85.0,2.04
LaLiO3,0.7931252739764425,195.0,1.1,145.0,0.98
PbNiO3,0.8852737783546794,180.0,1.8,135.0,1.91
MgLaO3,1.3090487631979726,150.0,1.31,195.0,1.1
BeNiO3,1.3137730489719743,105.0,1.57,135.0,1.91
WWO3,1.3788552564172618,135.0,1.7,135.0,1.7
CrKO3,1.3166831249452593,140.0,1.66,220.0,0.82
CsTeO3,0.5811697283987087,260.0,0.79,140.0,2.1
SrNiO3,0.6368846126296738,200.0,0.95,135.0,1.91
RhGaO3,1.0181650891861538,135.0,2.28,130.0,1.81
RhPtO3,2.0566537728739447,135.0,2.28,135.0,2.2
BiZrO3,0.45875201094629714,160.0,1.9,155.0,1.33
TaZnO3,0.7806398797719887,145.0,1.5,135.0,1.65
HfCuO3,1.2016319097477457,155.0,1.3,135.0,1.9
SnPbO3,0.7916170577878404,145.0,1.96,180.0,1.8
NiMgO3,1.6003266028715437,135.0,1.91,150.0,1.31
IrAlO3,1.499393954028303,135.0,2.2,125.0,1.61
CuCuO3,1.8082026995254274,135.0,1.9,135.0,1.9
CaTeO3,0.6080568527472352,180.0,1.0,140.0,2.1
BeCdO3,2.633059281362355,105.0,1.57,155.0,1.69
PdPtO3,1.734783977104661,140.0,2.2,135.0,2.2
TeSbO3,1.1677130133503204,140.0,2.1,145.0,2.05
NaSiO3,0.3825817226751589,180.0,0.93,110.0,1.9
RhTiO3,0.808435939000492,135.0,2.28,140.0,1.54
LiSrO3,1.8771178847864967,145.0,0.98,200.0,0.95
RhBO3,1.7665188074742986,135.0,2.28,85.0,2.04
ZrOsO3,1.4384584826148896,155.0,1.33,130.0,2.2
AlReO3,1.2334625476631786,125.0,1.61,135.0,1.9
BiTlO3,0.9537524571852025,160.0,1.9,190.0,1.8
HgSnO3,0.8014712985174534,150.0,1.9,145.0,1.96
PdSiO3,1.066246323732598,140.0,2.2,110.0,1.9
YBO3,0.6913247104056268,180.0,1.22,85.0,2.04
HfCoO3,1.0266641819052267,155.0,1.3,135.0,1.88
AgIrO3,1.4065065979872344,160.0,1.93,135.0,2.2
PbMgO3,0.8154918610666861,180.0,1.8,150.0,1.31
ZrBeO3,0.585511380943619,155.0,1.33,105.0,1.57
PdAgO3,2.2706128614298877,140.0,2.2,160.0,1.93
MnRhO3,0.9230372312628561,140.0,1.55,135.0,2.28
BaRhO3,0.5922989322769745,215.0,0.89,135.0,2.28
WVO3,0.795452864893204,135.0,1.7,135.0,1.63
BiBO3,0.9203515926481451,160.0,1.9,85.0,2.04
ZrLaO3,0.9047605700967623,155.0,1.33,195.0,1.1
HfHgO3,1.6460526946521987,155.0,1.3,150.0,1.9
CrGeO3,0.5582826018823155,140.0,1.66,125.0,2.01
TeHgO3,1.607693670792989,140.0,2.1,150.0,1.9
TiHgO3,2.345761095691921,140.0,1.54,150.0,1.9
SbTlO3,1.0521755372979236,145.0,2.05,190.0,1.8
LaBO3,0.5927059292419401,195.0,1.1,85.0,2.04
KVO3,-0.14410714151836146,220.0,0.82,135.0,1.63
PdRuO3,1.4527203109760136,140.0,2.2,130.0,2.2
PdCdO3,2.0534654613175247,140.0,2.2,155.0,1.69
RuRbO3,3.141795294246319,130.0,2.2,235.0,0.82
TiBiO3,1.2885448875701364,140.0,1.54,160.0,1.9
TeNbO3,0.711990054216102,140.0,2.1,145.0,1.6
RhTlO3,1.6609921556483158,135.0,2.28,190.0,1.8
PtBiO3,1.3529328422402955,135.0,2.2,160.0,1.9
CdPbO3,1.1217863846181004,155.0,1.69,180.0,1.8
MgTlO3,1.5135429641277376,150.0,1.31,190.0,1.8
PdNbO3,0.5249865703063676,140.0,2.2,145.0,1.6
AlHgO3,2.4995893703595575,125.0,1.61,150.0,1.9
NbCdO3,1.1767558954713437,145.0,1.6,155.0,1.69
YGaO3,0.29046875325956023,180.0,1.22,130.0,1.81
SrSnO3,0.01981179753904456,200.0,0.95,145.0,1.96
FeMoO3,0.6803265116442774,140.0,1.83,145.0,2.16
KCsO3,1.6074366062401828,220.0,0.82,260.0,0.79
InSiO3,0.5840066702518975,155.0,1.78,110.0,1.9
GaAgO3,1.533693672446693,130.0,1.81,160.0,1.93
SrWO3,-0.08133422632911476,200.0,0.95,135.0,1.7
MgRbO3,2.4857195942107513,150.0,1.31,235.0,0.82
CuBeO3,1.648313727378462,135.0,1.9,105.0,1.57
PtAgO3,2.5434465596259557,135.0,2.2,160.0,1.93
BaSrO3,0.8911698787703649,215.0,0.89,200.0,0.95
AuBeO3,1.8667353334964958,135.0,2.4,105.0,1.57
BeAgO3,2.1327363046001544,105.0,1.57,160.0,1.93
NiScO3,1.4247082469213759,135.0,1.91,160.0,1.36
CoGeO3,0.8919622344103694,135.0,1.88,125.0,2.01
BeAsO3,1.2101730303162221,105.0,1.57,115.0,2.18
CrPdO3,1.1331298874451037,140.0,1.66,140.0,2.2
VZnO3,0.8603412743479275,135.0,1.63,135.0,1.65
ZnCdO3,1.7622225673749718,135.0,1.65,155.0,1.69
RbPtO3,1.1464972589508426,235.0,0.82,135.0,2.2
NaHfO3,0.24159383130504467,180.0,0.93,155.0,1.3
YBiO3,0.8856260344270638,180.0,1.22,160.0,1.9
MnBO3,0.8989665955252135,140.0,1.55,85.0,2.04
SnHfO3,0.20930048817342878,145.0,1.96,155.0,1.3
TaRuO3,1.2126142904194268,145.0,1.5,130.0,2.2
RuWO3,0.9412819579223168,130.0,2.2,135.0,1.7
FeAgO3,1.6998510607575348,140.0,1.83,160.0,1.93
TaIrO3,1.5044039435100118,145.0,1.5,135.0,2.2
LaCsO3,1.4047570564240879,195.0,1.1,260.0,0.79
RhAlO3,1.1931177118638636,135.0,2.28,125.0,1.61
NaMgO3,1.0593520894992678,180.0,0.93,150.0,1.31
TlKO3,2.281922617630596,190.0,1.8,220.0,0.82
GaNiO3,0.9415677711748422,130.0,1.81,135.0,1.91
WIrO3,1.7372315353758807,135.0,1.7,135.0,2.2
ZrGeO3,0.9874543260279509,155.0,1.33,125.0,2.01
RbBO3,1.5943099640895206,235.0,0.82,85.0,2.04
CuPdO3,1.5452764889358086,135.0,1.9,140.0,2.2
SbRuO3,0.9414596572562196,145.0,2.05,130.0,2.2
SnMoO3,0.5497632019789463,145.0,1.96,145.0,2.16
RhSrO3,2.31261019470522,135.0,2.28,200.0,0.95
AsPbO3,1.2280016078856846,115.0,2.18,180.0,1.8
InCdO3,1.3833130032276337,155.0,1.78,155.0,1.69
MoRuO3,1.2671148781354886,145.0,2.16,130.0,2.2
CuAsO3,1.1507324966860737,135.0,1.9,115.0,2.18
RhReO3,1.044397395235471,135.0,2.28,135.0,1.9
VCdO3,1.717003133508598,135.0,1.63,155.0,1.69
FeCsO3,3.1952799739547193,140.0,1.83,260.0,0.79
FeAsO3,0.9176296209847095,140.0,1.83,115.0,2.18
BaGeO3,0.01601920226689373,215.0,0.89,125.0,2.01
BiCuO3,0.9028251065689468,160.0,1.9,135.0,1.9
SbOsO3,1.1064759356619391,145.0,2.05,130.0,2.2
YAuO3,1.555246725386882,180.0,1.22,135.0,2.4
CaYO3,0.586998096607536,180.0,1.0,180.0,1.22
RuSbO3,1.3300464982995208,130.0,2.2,145.0,2.05
ZnKO3,2.611098138084693,135.0,1.65,220.0,0.82
VScO3,0.5547527198951144,135.0,1.63,160.0,1.36
BeSnO3,1.642191905427395,105.0,1.57,145.0,1.96
TiTiO3,0.21544557031124612,140.0,1.54,140.0,1.54
MoTlO3,1.3825039707831528,145.0,2.16,190.0,1.8
PbGaO3,0.5244312983097309,180.0,1.8,130.0,1.81
VCoO3,0.7305026497514732,135.0,1.63,135.0,1.88
HfRuO3,1.3382040535599373,155.0,1.3,130.0,2.2
ScLaO3,1.0058536207788122,160.0,1.36,195.0,1.1
RuPdO3,1.8181588676579792,130.0,2.2,140.0,2.2
CaSnO3,0.16350464163762551,180.0,1.0,145.0,1.96
VZrO3,0.28058575721290424,135.0,1.63,155.0,1.33
ScLiO3,1.2309395811611936,160.0,1.36,145.0,0.98
PtLiO3,2.2957782607744797,135.0,2.2,145.0,0.98
CuVO3,0.39371847439770347,135.0,1.9,135.0,1.63
SnNaO3,1.6640059987803355,145.0,1.96,180.0,0.93
ZnOsO3,1.0497798407071883,135.0,1.65,130.0,2.2
PdAuO3,1.9406031527231142,140.0,2.2,135.0,2.4
GeBiO3,0.8721230915165513,125.0,2.01,160.0,1.9
BiGaO3,0.3911998174468906,160.0,1.9,130.0,1.81
GeRuO3,0.9183939460273443,125.0,2.01,130.0,2.2
RbLaO3,0.6399397541503248,235.0,0.82,195.0,1.1
SrCsO3,1.517959990144682,200.0,0.95,260.0,0.79
AlBO3,1.2170771657138595,125.0,1.61,85.0,2.04
AgPtO3,1.7073477120480498,160.0,1.93,135.0,2.2
AlBeO3,1.5944641140886993,125.0,1.61,105.0,1.57
PdReO3,0.8014961057132289,140.0,2.2,135.0,1.9
SiSiO3,1.0454322551265562,110.0,1.9,110.0,1.9
ReCaO3,1.5359593864205465,135.0,1.9,180.0,1.0
KMoO3,-0.22176962161031782,220.0,0.82,145.0,2.16
CdOsO3,0.9999084363420756,155.0,1.69,130.0,2.2
NbCrO3,0.44168680509877445,145.0,1.6,140.0,1.66
FeNbO3,0.5203616764978122,140.0,1.83,145.0,1.6
WTaO3,1.05244148232063,135.0,1.7,145.0,1.5
HgKO3,1.6448613052617855,150.0,1.9,220.0,0.82
BeIrO3,1.5566096986449742,105.0,1.57,135.0,2.2
KMgO3,0.927296696507377,220.0,0.82,150.0,1.31
CaNbO3,-0.05361508237208738,180.0,1.0,145.0,1.6
NaIrO3,0.8496856438455644,180.0,0.93,135.0,2.2
PdCoO3,1.427279103139084,140.0,2.2,135.0,1.88
MoPdO3,1.4607303485858332,145.0,2.16,140.0,2.2
GaHfO3,0.5679678345847918,130.0,1.81,155.0,1.3
SiAgO3,2.275959731087675,110.0,1.9,160.0,1.93
GeVO3,0.32386398563190255,125.0,2.01,135.0,1.63
FeTlO3,1.867924017978209,140.0,1.83,190.0,1.8
InMoO3,0.25789445592113225,155.0,1.78,145.0,2.16
KWO3,-0.3284636916744773,220.0,0.82,135.0,1.7
AgWO3,0.29912369107057374,160.0,1.93,135.0,1.7
CrBaO3,1.955685989524423,140.0,1.66,215.0,0.89
InCoO3,0.7920840234131787,155.0,1.78,135.0,1.88
PdWO3,0.5496062160912245,140.0,2.2,135.0,1.7
SnVO3,0.12248861524681728,145.0,1.96,135.0,1.63
SiSbO3,1.616417043528991,110.0,1.9,145.0,2.05
YKO3,1.5051749707550635,180.0,1.22,220.0,0.82
